Regiao do Pais,UF,Codigo Macrorregiao Interestadual de Saude,Macrorregiao Interestadual de Saude,Codigo Macrorregiao de Saude,Macrorregiao de Saude,Codigo Regiao de Saude,Regiao de Saude,Codigo Municipio,Municipio,Populacao Estimada IBGE 2022
Sudeste,Sao Paulo,-,-,3536,RRAS19,35022,LAGOS DO DRS II,353210,Murutinga do Sul,3.737
Sudeste,Sao Paulo,-,-,3536,RRAS19,35022,LAGOS DO DRS II,355255,Suzanapolis,3.408
Sudeste,Sao Paulo,-,-,3536,RRAS19,35021,CENTRAL DO DRS II,353330,Nova Luzitania,2.837
Sudeste,Sao Paulo,-,-,3536,RRAS19,35023,CONSORCIOS DO DRS II,351650,Gabriel Monteiro,2.763
Sudeste,Sao Paulo,-,-,3536,RRAS19,35021,CENTRAL DO DRS II,354440,Rubiacea,2.700
Sudeste,Sao Paulo,-,-,3536,RRAS19,35021,CENTRAL DO DRS II,350620,Bento de Abreu,2.606
Sudeste,Sao Paulo,-,-,3536,RRAS19,35023,CONSORCIOS DO DRS II,350775,Brejo Alegre,2.565
Sudeste,Sao Paulo,-,-,3536,RRAS19,35023,CONSORCIOS DO DRS II,352725,Lourdes,1.950
Sudeste,Sao Paulo,-,-,3536,RRAS19,35023,CONSORCIOS DO DRS II,355520,Turiuba,1.818
Sudeste,Sao Paulo,-,-,3536,RRAS19,35021,CENTRAL DO DRS II,353286,Nova Castilho,1.062
